customer_id,customer_name,id_number,date_of_birth,gender,employment_status,monthly_income,marital_status,customer_segment,province,email,phone,credit_score,onboarding_date,source_system,record_created_at
CUST000130,Timothy Welch,94112982590868,1994-11-29,M,Self-Employed,61076.35,Widowed,Business,Western Cape,daniellewebster@example.net,+44(0)191 4960797,425,2015-05-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000131,Ricky Gardner-Jarvis,66011198670815,1966-01-11,M,Employed,10483.46,Married,Senior,KwaZulu-Natal,andrea10@example.com,(0118)4960624,391,2021-10-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000132,Helen Graham,95071995670885,1995-07-19,M,Employed,9663.38,Married,Retail,Gauteng,fionaparker@example.org,(0161)4960162,307,2023-06-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000133,Patrick Barber,59071993760897,1959-07-19,M,Contract,189682.76,Divorced,Business,KwaZulu-Natal,tlewis@example.com,020 74960851,558,2016-12-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000134,Ms Tracy Campbell,76101071990840,1976-10-10,M,Employed,19396.4,Single,Retail,KwaZulu-Natal,colinwilson@example.net,+441144960160,310,2020-08-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000135,Paula Harris,95071935220889,1995-07-19,F,Employed,41951.86,Widowed,Retail,Gauteng,umurphy@example.org,+44151 496 0970,426,2016-10-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000136,Dr Leon Owens,67110599880879,1967-11-05,M,Employed,18086.7,Divorced,Retail,Gauteng,annsmith@example.com,+44151 4960657,349,2015-02-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000137,Ryan Jones,63091873650879,1963-09-18,M,Employed,41579.94,Married,Retail,Gauteng,martinvincent@example.net,+44(0)1632 960263,400,2019-06-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000138,Mr Jacob Collier,83071901320830,1983-07-19,F,Employed,183667.94,Single,Business,Gauteng,damianwood@example.org,(0114) 496 0810,576,2019-10-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000139,Mr Julian Lewis,64062960390814,1964-06-29,M,Contract,187024.93,Married,Business,KwaZulu-Natal,rachel56@example.com,(0118) 4960923,538,2022-08-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000140,Kimberley West,98052327100814,1998-05-23,F,Employed,114346.08,Single,Business,North West,scottdawn@example.com,+44(0)1164960759,491,2020-02-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000141,June Cox-Dunn,97073149570898,1997-07-31,F,Contract,40040.01,Single,Retail,Eastern Cape,tmiller@example.com,0131 4960335,388,2021-03-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000142,Dr Shirley Rogers,50011968820894,1950-01-19,M,Employed,43178.34,Widowed,Retail,Western Cape,rita07@example.com,(0141) 496 0727,363,2022-12-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000143,Paul Marshall,79013094420865,1979-01-30,M,Employed,11492.34,Widowed,Youth,Western Cape,charlotte68@example.com,+44(0)1144960203,309,2017-11-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000144,Dr Jennifer Green,93110199000898,1993-11-01,M,Self-Employed,23498.35,Married,Retail,Western Cape,hendersonmaurice@example.org,+44(0)20 74960935,343,2021-06-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000145,Roger Davies,51100170540874,1951-10-01,M,Self-Employed,152270.83,Married,Business,KwaZulu-Natal,walkeraaron@example.org,+44(0)131 496 0969,468,2020-08-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000146,Danny Jones,60011473900892,1960-01-14,M,Self-Employed,206151.13,Single,Private Banking,Western Cape,clive30@example.net,(0115) 496 0862,542,2018-06-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000147,Miss Sophie Evans,82072610640848,1982-07-26,F,Unemployed,6030.47,Divorced,Private Banking,Gauteng,umoore@example.org,+44141 496 0879,319,2022-12-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000148,Maurice Edwards,77080399610853,1977-08-03,M,Employed,42561.66,Single,Business,KwaZulu-Natal,obriendean@example.net,0116 496 0150,442,2017-07-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000149,Mrs Katherine Harvey,71062699940875,1971-06-26,M,Employed,15469.97,Widowed,Youth,Western Cape,annettewilliams@example.net,(0141) 496 0390,375,2019-10-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000150,Iain Carroll,55031495340890,1955-03-14,M,Unemployed,978.51,Single,Retail,Gauteng,molly58@example.com,(0117) 4960273,300,2016-10-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000151,Miss Paige Jones,71081105400892,1971-08-11,F,Employed,10866.47,Married,Youth,Gauteng,derekrhodes@example.org,(0161)4960951,308,2018-01-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000152,Dr Graeme Williams,00112556880846,2000-11-25,M,Employed,17569.14,Married,Retail,Gauteng,singhhoward@example.org,(0191) 4960444,395,2016-01-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000153,Gregory Campbell-Stone,57012478400867,1957-01-24,M,Employed,39040.49,Married,Retail,Western Cape,hsmith@example.com,(0114)4960290,421,2020-11-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000154,Mrs Denise Baldwin,57090794700874,1957-09-07,M,Self-Employed,15160.14,Single,Retail,Western Cape,tgreenwood@example.com,+44131 4960983,300,2019-03-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000155,Miss Caroline Hopkins,93080737500814,1993-08-07,F,Employed,419548.13,Divorced,Private Banking,Gauteng,josh42@example.org,0141 4960329,811,2016-05-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000156,Peter Williams-Howell,56031786150821,1956-03-17,M,Employed,37376.53,Married,Retail,Gauteng,ubaker@example.net,+44(0)909 879 0620,422,2023-05-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000157,Beth Richardson,97101629240832,1997-10-16,F,Employed,26458.67,Divorced,Retail,Gauteng,kowen@example.org,+44(0)161 496 0255,390,2017-05-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000158,Connor Allen,61041319270879,1961-04-13,F,Self-Employed,16652.2,Married,Retail,North West,frederickknight@example.net,01184960256,300,2019-06-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000159,Dorothy Lord,61070982900867,1961-07-09,M,Employed,9537.93,Married,Youth,Gauteng,aimeegrant@example.org,(0191)4960796,334,2021-12-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000160,Miss Stacey Williams,92082231980871,1992-08-22,F,Employed,275268.35,Single,Private Banking,Gauteng,charlie60@example.net,(0151) 496 0462,645,2015-08-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000161,Joshua Bennett-Rose,99042966050879,1999-04-29,M,Self-Employed,31497.53,Married,Business,KwaZulu-Natal,marionmiller@example.com,+44(0)115 4960387,336,2017-06-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000162,Abigail Barnes,64102415290813,1964-10-24,F,Unemployed,4250.81,Divorced,Business,Gauteng,chelseahunter@example.net,+44(0)1184960075,300,2019-05-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000163,Clive Woods,73101237020845,1973-10-12,F,Self-Employed,43252.84,Single,Retail,KwaZulu-Natal,dmorgan@example.org,+4429 2018711,300,2017-01-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000164,Margaret Mitchell,97050431160819,1997-05-04,F,Contract,13724.15,Married,Retail,Gauteng,johnjenkins@example.org,0115 4960162,311,2023-05-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000165,Miss Geraldine Edwards,87121855200890,1987-12-18,M,Employed,16466.91,Single,Youth,Free State,graham69@example.org,+44(0)8081570104,392,2021-04-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000166,Lawrence Sullivan-Lewis,69010137790873,1969-01-01,F,Employed,43585.81,Widowed,Retail,Free State,dthomas@example.com,(0191) 496 0156,376,2021-10-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000167,Marc Doyle-Norman,98052093590873,1998-05-20,M,Employed,39839.32,Single,Retail,KwaZulu-Natal,ghughes@example.org,+44(0)1134960353,419,2015-11-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000168,Janet Jenkins,68011881490879,1968-01-18,M,Contract,39464.06,Married,Retail,KwaZulu-Natal,johnstonleanne@example.com,+441914960154,388,2022-10-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000169,Sarah Foster,77121962280889,1977-12-19,M,Employed,38408.45,Married,Retail,Western Cape,pmorgan@example.org,(0909) 879 0477,346,2020-04-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000170,Keith Brooks-Wheeler,85101847070865,1985-10-18,F,Contract,19433.87,Married,Retail,Free State,vanessahall@example.com,+44(0)191 496 0920,319,2020-05-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000171,Mr Jeffrey Middleton,83070341430873,1983-07-03,F,Retired,18359.25,Married,Business,Western Cape,daviesrobert@example.net,(0131)4960398,404,2018-07-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000172,Dr Terry Rowe,89042162600826,1989-04-21,M,Employed,42829.59,Divorced,Retail,Gauteng,andersonjune@example.net,09098790322,369,2022-04-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000173,Beverley Pritchard,96060776220876,1996-06-07,M,Employed,114284.71,Married,Business,Gauteng,beverleymoore@example.org,+44115 4960747,497,2022-03-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000174,Michael Sharpe,90070497250835,1990-07-04,M,Employed,21119.13,Single,Retail,Gauteng,woodbruce@example.com,+44(0)1632960462,375,2019-07-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000175,Julia Wilson,60110940460814,1960-11-09,F,Employed,23326.47,Single,Retail,KwaZulu-Natal,pwilliams@example.com,+441632960073,347,2019-04-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000176,Elizabeth Atkinson-Marshall,72032993590850,1972-03-29,M,Employed,20365.64,Divorced,Retail,Gauteng,ithomas@example.com,(020)74960070,320,2016-11-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000177,Rachel Norton,70022742950810,1970-02-27,F,Unemployed,1699.35,Married,Private Banking,KwaZulu-Natal,terryhunt@example.net,+44161 4960766,300,2015-08-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000178,Mr Lawrence Morley,55093082650892,1955-09-30,M,Employed,30882.59,Married,Retail,Western Cape,yvonne39@example.org,(0116) 4960844,397,2019-03-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000179,Mohammad Smith-Evans,80050115250897,1980-05-01,F,Employed,125641.47,Married,Business,Mpumalanga,ellie50@example.net,+44909 8790766,504,2022-04-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000180,Linda Booth,51112169450857,1951-11-21,M,Employed,108639.46,Married,Business,KwaZulu-Natal,smithguy@example.org,+44191 4960609,460,2019-10-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000181,Mr Russell Byrne,99091154240899,1999-09-11,M,Unemployed,766.76,Married,Business,KwaZulu-Natal,ybentley@example.com,(0808) 157 0483,300,2017-03-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000182,Dr Christian Whitehouse,70082472060813,1970-08-24,M,Self-Employed,37485.04,Single,Retail,KwaZulu-Natal,thomaswilliam@example.com,+44(0)29 2018377,373,2018-01-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000183,Deborah Davey,69100429520859,1969-10-04,F,Unemployed,1399.47,Married,Retail,Mpumalanga,tina41@example.net,01314960153,300,2016-03-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000184,Elliott Jones,50082431200889,1950-08-24,F,Retired,6718.43,Married,Retail,Gauteng,jordanjones@example.com,+44(0)161 4960616,301,2016-03-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000185,Scott Walton,56051577180897,1956-05-15,M,Employed,135922.14,Married,Business,Gauteng,caroline43@example.com,+44(0)121 4960488,526,2015-11-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000186,Maurice Johnston,55041437400882,1955-04-14,F,Employed,22749.84,Widowed,Retail,KwaZulu-Natal,joshuawood@example.net,+44(0)191 4960362,343,2019-01-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000187,Richard McLean,70071603130813,1970-07-16,F,Employed,105119.56,Single,Private Banking,Eastern Cape,mdoherty@example.com,01414960950,491,2021-10-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000188,Roger Green,56011810220831,1956-01-18,F,Employed,12111.37,Divorced,Youth,Western Cape,judithyoung@example.net,0118 496 0451,347,2023-09-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000189,Jennifer Hughes,52102622900879,1952-10-26,F,Self-Employed,36555.87,Married,Retail,Western Cape,waynepoole@example.org,(0114) 4960417,370,2018-10-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000190,Kathryn Evans,79082464410853,1979-08-24,M,Employed,30764.22,Single,Retail,Gauteng,stuartjones@example.com,+4428 9018544,409,2015-04-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000191,Craig Davies,56051080680844,1956-05-10,M,Employed,91673.62,Married,Business,Gauteng,bsummers@example.org,+44(0)306 999 0394,450,2017-09-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000192,June Ward,96021620570833,1996-02-16,F,Self-Employed,15096.78,Married,Retail,Mpumalanga,berrybethan@example.org,+443069990094,363,2018-03-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000193,Mrs Jean Baker,71050942890860,1971-05-09,F,Self-Employed,31376.44,Single,Retail,Gauteng,smithalexandra@example.net,+4420 7496 0659,354,2016-10-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000194,Gareth Richardson,74122637730885,1974-12-26,F,Self-Employed,22751.11,Single,Youth,KwaZulu-Natal,leahwallace@example.com,+441214960693,319,2021-01-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000195,Mr Norman James,93072082280835,1993-07-20,M,Employed,31912.09,Widowed,Retail,Eastern Cape,gerard01@example.net,(0115) 496 0658,348,2016-03-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000196,Bethan Taylor,69032261490855,1969-03-22,M,Contract,21258.08,Single,Youth,Gauteng,moorekim@example.net,+44(0)28 9018 0993,365,2015-09-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000197,Carole Martin,98051824090833,1998-05-18,F,Employed,118659.73,Married,Business,Gauteng,sknight@example.net,+44909 8790333,506,2017-05-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000198,Gareth Davis,61111420200891,1961-11-14,F,Employed,381547.86,Married,Private Banking,Gauteng,williamsonashley@example.net,+44306 9990182,775,2021-09-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000199,Leah Pickering,92052810900897,1992-05-28,F,Contract,41160.39,Single,Retail,KwaZulu-Natal,itaylor@example.net,+44151 4960604,358,2015-02-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000200,Lawrence Gough,71102043630883,1971-10-20,F,Retired,16597.68,Married,Retail,Gauteng,yhicks@example.com,+44(0)141 4960095,325,2023-06-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000201,Dr Owen Goddard,92060722050860,1992-06-07,F,Employed,184675.17,Single,Business,Gauteng,cmann@example.org,+44(0)29 2018447,551,2018-06-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000202,Julia James,86070968200834,1986-07-09,M,Employed,23952.17,Single,Retail,Gauteng,sjones@example.net,(0113) 4960953,384,2017-02-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000203,Molly White,67013194740883,1967-01-31,M,Employed,41456.15,Divorced,Retail,Gauteng,elizabeth72@example.net,+44(0)113 496 0760,376,2021-03-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000204,Ms Danielle Chapman,58061808440853,1958-06-18,F,Employed,30997.99,Single,Retail,Gauteng,fergusonkatie@example.com,+44(0)191 4960106,393,2017-04-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000205,Miss Carly Cook,58091233160831,1958-09-12,F,Contract,40191.8,Single,Retail,Gauteng,grace43@example.org,+44116 4960726,344,2022-02-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000206,Gavin Mann-Mann,88090271350820,1988-09-02,M,Employed,9456.93,Married,Retail,Gauteng,ellie36@example.org,(0909)8790885,308,2015-05-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000207,Glenn Lloyd,81101476850833,1981-10-14,M,Contract,356298.0,Married,Private Banking,KwaZulu-Natal,kathleenflynn@example.org,0141 4960184,747,2017-09-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000208,Dr Trevor Stone,88010143660853,1988-01-01,F,Self-Employed,39375.08,Single,Retail,Gauteng,fosteralexander@example.net,+44(0)141 4960865,336,2018-01-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000209,Maureen Baxter-Godfrey,86111889590832,1986-11-18,M,Self-Employed,14445.48,Widowed,Retail,KwaZulu-Natal,plee@example.net,0131 4960064,355,2015-12-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000210,Dawn Williams,91112578120859,1991-11-25,M,Employed,142503.78,Married,Business,KwaZulu-Natal,arnoldtina@example.net,+44909 8790873,513,2021-05-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000211,Sam Dawson,54111113730883,1954-11-11,F,Employed,30098.73,Single,Senior,Mpumalanga,cday@example.com,+44(0)1914960588,357,2021-05-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000212,Joshua Hartley,58103014070861,1958-10-30,F,Employed,18654.13,Single,Retail,Gauteng,glen58@example.com,0306 9990947,327,2015-07-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000213,Dr Kate Atkinson,55061048260838,1955-06-10,F,Employed,22994.11,Widowed,Retail,Gauteng,bennettsusan@example.com,0118 496 0414,399,2021-04-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000214,Dr Cameron Barrett,86021468200853,1986-02-14,M,Employed,126818.01,Married,Business,Limpopo,wendy60@example.net,+44(0)1164960065,505,2023-11-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000215,Mrs Maria Briggs,80061043390887,1980-06-10,F,Contract,15383.35,Single,Youth,Eastern Cape,woodcatherine@example.net,+44(0)20 74960769,305,2020-06-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000216,Jay Gibson,59102180310823,1959-10-21,M,Employed,96459.55,Married,Private Banking,Gauteng,nataliejarvis@example.net,+44(0)306 9990647,531,2015-07-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000217,Ms Bethan Brown,72042268310874,1972-04-22,M,Contract,46774.26,Single,Business,Gauteng,oreid@example.org,+44131 4960531,331,2015-07-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000218,Henry Fox,67031108700881,1967-03-11,F,Employed,11717.26,Married,Retail,Limpopo,charliemann@example.com,(0191) 4960296,311,2018-07-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000219,Lewis Singh-Bartlett,67012432040857,1967-01-24,F,Contract,74585.54,Single,Business,Gauteng,sking@example.org,01164960629,383,2016-01-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000220,Molly King,98021129960813,1998-02-11,F,Retired,8687.96,Single,Retail,Limpopo,daviskeith@example.com,0909 879 0567,300,2018-06-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000221,Albert Clarke,90040140110876,1990-04-01,F,Employed,156177.81,Married,Business,Free State,baxterpatrick@example.net,+44(0)121 4960102,537,2015-02-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000222,Liam Rees,62073021530859,1962-07-30,F,Contract,127366.55,Single,Business,Gauteng,milesbryan@example.net,+44(0)909 8790215,439,2018-12-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000223,Emma Carpenter,87110795760851,1987-11-07,M,Self-Employed,28391.33,Single,Senior,Limpopo,fhall@example.net,(0113) 496 0904,341,2023-06-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000224,Ms Emma Walker,66061851280888,1966-06-18,M,Contract,10586.15,Divorced,Retail,Western Cape,kieranwest@example.net,+44(0)117 496 0048,316,2018-03-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000225,Laura Holden,74122876250872,1974-12-28,M,Self-Employed,25952.93,Married,Retail,Eastern Cape,williamsharriet@example.org,+44118 4960650,357,2019-06-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000226,Jill Carey,91070473530843,1991-07-04,M,Employed,85041.85,Married,Business,Western Cape,ohunt@example.com,0909 8790782,404,2020-08-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000227,Darren Berry,72053018360810,1972-05-30,F,Employed,174489.68,Single,Business,Gauteng,alexandrakhan@example.org,+44115 496 0281,502,2017-03-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000228,Anne Hughes,56100665900849,1956-10-06,M,Employed,377271.45,Married,Private Banking,KwaZulu-Natal,walkerjulie@example.com,(0114) 4960095,725,2018-07-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000229,Beverley Clark,89100309820896,1989-10-03,F,Employed,40162.56,Single,Retail,Gauteng,chelseagreen@example.net,+4420 7496 0967,336,2023-06-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000230,Mr Nigel Cook,99051741960883,1999-05-17,F,Retired,5696.41,Married,Retail,North West,nicholasmarshall@example.net,(0118) 4960738,335,2019-05-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000231,Valerie Jones,58101406100824,1958-10-14,F,Self-Employed,152539.99,Married,Business,Western Cape,lindsey67@example.org,0118 496 0550,435,2023-02-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST000232,Steven Cooper,54071689420886,1954-07-16,M,Employed,27980.31,Married,Retail,Gauteng,douglasknight@example.org,0113 4960303,318,2018-12-28,CORE_BANKING,2026-04-18 13:21:48.668940
